mem_no,mem_id,mem_sex,mem_age,mem_loc,mem_birth_ddi,mate_blood,pf_ins_yn,mbti_code,food_cat,concn
1171042,z7XK,m,39,j,3,2,y,ESFP,western korean,0.0
1171433,HX4G,m,33,b,9,2,y,ENFJ,western etc korean,0.0
1171781,K1hs,f,37,b,5,3,y,ISFP,dessert korean western etc japanese,0.0
1171790,XfBt,m,39,b,3,2,y,INTP,western korean japanese,0.0
1171808,738j,m,36,o,6,1,y,ENFP,chinese korean japanese,1.0
1171909,U6Yw,m,39,i,3,1,y,ESFJ,korean japanese,0.0
1171966,AWqj,m,39,b,3,2,y,ISTP,chinese korean,1.0
1171971,swCe,m,35,a,7,1,y,ISFP,korean japanese,0.0
1172017,4oJG,m,35,f,7,3,y,ISFJ,korean western chinese etc japanese,1.0
1172107,cV94,m,33,f,9,2,y,INFJ,korean dessert japanese,0.0
1172141,pXUL,f,21,i,9,4,y,INFJ,western dessert,0.0
1172455,aRsF,m,27,e,3,2,y,ISFJ,western chinese korean japanese,0.0
1172817,Ybhp,m,37,d,5,4,y,ESFP,western korean japanese,0.0
1172928,eDK0,m,37,e,5,2,y,ESTJ,korean japanese,0.0
1173068,e2YI,f,31,k,11,1,y,ISFP,western korean,0.0
1173072,GJJE,m,35,f,7,2,y,ISFJ,korean western chinese etc japanese,0.0
1173402,tzDg,m,32,b,10,1,y,INFJ,western korean japanese,0.0
1173542,Y40d,m,31,z,11,1,y,INFP,western chinese korean japanese,0.0
1173593,2ZXa,m,36,i,6,2,y,INFP,etc korean,1.0
1173638,M4Q2,m,35,a,7,3,y,ENFP,korean chinese dessert japanese,0.0
1173776,WovL,m,35,e,7,2,y,ESFP,western korean japanese,0.0
1174097,6x0j,m,34,i,8,2,y,ENTJ,western korean,0.0
1174224,HdmW,m,39,z,3,1,y,INFP,chinese korean japanese,0.0
1174251,CPOs,m,29,i,1,3,y,ENFP,western chinese,1.0
1174390,FY7U,m,38,i,4,3,y,INFP,western korean japanese,1.0
1174541,9Jjd,m,31,b,11,2,y,ENFJ,western chinese dessert japanese,0.0
1174570,vxwp,m,38,i,4,1,y,INFP,western korean japanese,0.0
1174934,1mYW,m,30,b,0,4,y,ESFJ,western japanese,0.0
1175093,bpSc,m,38,j,4,3,y,ESFP,western korean dessert japanese,0.0
1175208,DdtV,m,39,b,3,1,y,INFP,chinese korean japanese,0.0
1175310,bSDf,m,39,k,3,2,y,INFJ,chinese korean japanese,0.0
1176331,kODU,m,31,b,11,1,y,ENFP,western chinese korean,0.0
1176442,ayuP,m,39,d,3,1,y,INFP,western korean,0.0
1176495,s03F,m,39,i,3,2,y,INTP,western korean japanese,0.0
1176684,Pn0A,m,34,d,8,3,y,ENFJ,western korean japanese,0.0
1176747,1xeE,m,37,i,5,2,y,INTP,western korean japanese,0.0
1177280,2XfB,m,39,b,3,4,y,ENFJ,western etc korean japanese,0.0
1177398,pTsj,f,37,i,5,1,y,ISFP,western chinese japanese,0.0
1177710,SPEC,m,35,e,7,2,y,ESFP,dessert,0.0
1177973,OXQX,m,39,k,3,1,y,INFP,chinese korean,0.0
1178184,Nbur,m,39,o,3,1,y,INTP,chinese korean japanese,0.0
1178757,F0Z9,m,38,c,4,3,y,ESTJ,western korean japanese,0.0
1178762,ldwt,m,39,l,3,2,y,ESFJ,western korean japanese,1.0
1179143,jmzv,m,28,g,2,2,y,INFJ,western korean japanese,0.0
1179282,c1Fu,f,38,j,4,1,y,ESTJ,korean,0.0
1179338,vGTZ,m,36,b,6,4,y,ENFP,western etc chinese korean,0.0
1179872,NrCr,m,36,a,6,4,y,INFP,western dessert japanese,0.0
1179973,g22u,m,39,n,3,3,y,INFP,western chinese korean japanese,0.0
1180001,JcFH,m,35,b,7,2,y,ESFP,western chinese korean japanese,0.0
1180341,MeVg,m,39,g,3,3,y,ENFJ,western korean japanese,0.0
1180576,D8AZ,m,36,b,6,2,y,INFP,western korean japanese,0.0
1180584,F6Hg,m,37,l,5,4,y,ISTP,korean,0.0
1180887,zh89,m,28,d,2,1,y,ISFJ,western korean japanese,0.0
1181029,LrBo,m,38,c,4,1,y,ENFP,western etc korean japanese,0.0
1181276,nvQS,m,36,l,6,1,y,ESTJ,korean,1.0
1181379,Z03E,m,34,d,8,2,y,ISTP,korean,0.0
1181457,khD3,f,37,h,5,2,y,ENFP,korean,0.0
1181699,chTV,m,37,h,5,1,y,ISFJ,western korean,0.0
1181778,z2ql,m,31,b,11,2,y,INFP,western korean japanese,0.0
1181977,qxGZ,m,31,i,11,3,y,ENFP,western korean,0.0
1182208,ZHXp,m,29,z,1,3,y,INFJ,western chinese korean japanese,0.0
1182258,Gwd7,m,33,i,9,2,y,ISFJ,western korean japanese,0.0
1182346,3ODi,m,37,l,5,1,y,ESFP,korean,0.0
1182900,RrgZ,f,39,h,3,3,y,ENTJ,korean,0.0
1183140,Mv8f,m,36,c,6,1,y,ISFP,western korean,0.0
1183212,tlqt,m,37,i,5,2,y,ISFP,western chinese korean,1.0
1183290,3IQW,m,39,n,2,3,y,INFP,korean,0.0
1183835,x5Kp,m,34,i,8,4,y,ISFJ,western korean japanese,0.0
1183926,r7HR,f,36,j,6,1,y,ISFP,dessert,0.0
1184092,NcDa,m,34,h,8,1,y,ESFP,korean dessert japanese,0.0
1184161,d4U6,m,34,e,8,1,y,ESFP,western korean,0.0
1184256,x133,m,36,j,6,1,y,ENFP,western korean,0.0
1184278,QzXg,m,36,b,6,2,y,INFP,chinese korean japanese,0.0
1184413,7T0o,m,39,k,3,3,y,ENFP,etc korean japanese,0.0
1184548,hC6x,m,38,b,4,1,y,INTP,western korean,0.0
1184827,JzNl,m,34,d,8,2,y,INFP,korean dessert japanese,0.0
1185249,x9rE,m,36,c,6,1,y,ISFP,chinese korean japanese,0.0
1185259,RnGA,m,35,i,7,1,y,ISTP,western chinese korean japanese,0.0
1185453,dgN7,m,35,j,7,1,y,INFP,western korean japanese,1.0
1185491,uQAJ,m,39,p,3,1,y,INFP,western korean,0.0
1185545,nXX0,m,27,b,3,3,y,ESFP,korean,0.0
1185583,jbbA,m,39,i,3,2,y,ESFP,western korean japanese,0.0
1186343,sJjb,m,38,h,4,3,y,INFP,western korean japanese,0.0
1187472,BFOb,m,37,b,5,2,y,INTP,western korean,0.0
1187720,bn9u,m,32,h,10,1,y,INFJ,western chinese korean,0.0
1187896,gGIa,m,38,b,4,3,y,ENFP,western korean japanese,0.0
1188394,o1pp,m,34,i,8,3,y,INFJ,western dessert japanese,0.0
1188405,7Hds,m,38,b,4,4,y,ENFP,japanese,0.0
1188429,hAr8,m,36,i,6,2,y,ENFP,western korean japanese,0.0
1188496,G5mJ,m,39,d,3,1,y,ISTJ,chinese japanese,0.0
1188871,SgJz,m,38,b,4,2,y,ESFJ,western korean japanese,0.0
1188907,mRlR,m,37,f,5,1,y,ENTJ,korean japanese,0.0
1189168,Eb6e,m,31,f,11,2,y,ISTP,western korean japanese,0.0
1189227,0kno,f,39,h,3,3,y,ESFJ,western etc japanese,1.0
1189348,gdya,m,31,h,11,2,y,ISTP,western dessert japanese,0.0
1189530,wx7s,f,35,b,7,2,y,ISFP,western korean japanese,0.0
1189660,VY9W,m,38,o,4,2,y,ESFP,western chinese korean,0.0
1189726,9sgZ,m,38,b,4,1,y,ISFJ,etc chinese korean japanese,0.0
1189902,pcAT,m,35,b,7,1,y,ENFP,western korean japanese,1.0
1190047,bcrN,m,38,d,4,1,y,ENFJ,korean japanese,0.0
1190343,FKcP,m,35,k,7,1,y,ENFJ,western korean japanese,0.0
1190459,OLDv,m,39,i,3,1,y,ENTJ,western japanese,1.0
1190495,wr1o,m,36,d,6,4,y,ENFP,western etc korean japanese,0.0
1191022,Hb1Q,m,39,e,3,3,y,ISFJ,korean western chinese etc japanese,1.0
1191386,CoWb,m,39,b,3,2,y,ISTJ,western chinese korean,1.0
1191396,yCVC,m,39,b,3,3,y,ENFJ,chinese korean japanese,0.0
1191444,VmhG,m,33,k,9,2,y,INFJ,western japanese,0.0
1191878,aqJj,m,32,f,10,1,y,INFJ,japanese,0.0
1192278,s8NE,m,37,p,5,3,y,ENFP,western chinese korean japanese,0.0
1193102,5tif,m,38,b,4,3,y,ISTP,western chinese korean,0.0
1193888,zyTr,m,38,b,4,1,y,INFP,korean japanese,0.0
1193938,soXm,m,38,b,4,4,y,ISFJ,western korean japanese,1.0
1193996,fSty,f,36,b,6,1,y,ISFP,etc dessert japanese,0.0
1194026,BdfF,m,34,b,8,3,y,ISFP,dessert japanese,0.0
1194325,T0l3,f,39,i,3,2,y,ISTJ,western etc korean japanese,0.0
1194400,PMUD,m,38,n,4,1,y,ENFP,etc korean,0.0
1194514,kRCl,m,31,b,11,2,y,ESFP,western korean japanese,0.0
1194983,MGPc,m,35,f,7,1,y,ESFP,korean japanese,0.0
1195119,XEzm,m,39,h,3,4,y,ISFP,western chinese japanese,0.0
1195176,UHIc,m,34,b,8,3,y,INFJ,western korean,0.0
1195449,eM0Z,m,34,i,8,4,y,INFP,western etc japanese,1.0
1195469,oYKt,m,32,k,10,1,y,INFP,western etc korean japanese,0.0
1195675,BuON,m,36,h,6,4,y,ENFJ,western japanese,0.0
1196832,hqWx,m,36,f,6,2,y,ISFP,western etc korean japanese,0.0
1196991,kmLZ,m,33,o,9,4,y,ISFJ,korean japanese,0.0
1197570,tiPV,f,39,b,3,1,y,ENFJ,western etc korean japanese,0.0
1197687,Dq58,m,38,h,4,4,y,ESFJ,korean western dessert japanese,0.0
1197696,xZLw,m,35,b,7,2,y,INFP,western chinese korean japanese,0.0
1198559,QhTn,m,32,o,10,2,y,ENTJ,dessert korean western chinese japanese,0.0
1198921,tf0x,m,38,c,4,3,y,ESFP,western korean japanese,0.0
1199011,rZgI,m,39,i,3,4,y,ISFP,chinese korean japanese,0.0
1199597,58QX,m,31,c,11,1,y,INTJ,western korean japanese,0.0
1199646,Hf5t,m,36,g,6,1,y,ENFJ,western japanese,1.0
1199770,CJwt,m,23,m,7,3,y,INFJ,western korean japanese,0.0
1199924,wRg3,m,36,c,6,2,y,ENFJ,korean dessert japanese,0.0
1199962,cjgn,f,33,i,9,2,y,INFJ,western korean,0.0
1200254,uvSf,m,39,g,3,3,y,INFP,western chinese korean japanese,0.0
1200430,cC7x,m,38,b,4,1,y,ENFJ,chinese korean japanese,0.0
1200756,1iRY,m,38,b,4,3,y,INFP,western korean japanese,1.0
1200914,wEry,m,39,b,3,3,y,ISFJ,western etc korean japanese,0.0
1201141,9d2m,m,33,n,9,1,y,INFP,etc chinese korean,0.0
1201152,KBsH,m,38,i,4,2,y,ESTJ,western korean dessert,0.0
1201228,KI2E,m,39,o,3,4,y,INTJ,korean japanese,0.0
1201479,lAoe,m,36,f,6,2,y,ISTP,japanese,0.0
1201487,Vj2G,m,32,p,10,1,y,ENFP,western chinese korean,0.0
1201656,VFPu,m,38,i,4,2,y,ENFJ,korean japanese,0.0
1202252,Do0h,m,30,b,0,4,y,ISFP,korean japanese,0.0
1202522,EVIt,m,39,j,3,1,y,ENFP,western etc korean japanese,0.0
1202795,qTud,f,36,b,6,3,y,ISFP,western chinese korean japanese,0.0
1203255,RT1y,f,38,b,4,3,y,ESFJ,western korean japanese,0.0
1203321,VDKf,f,32,i,10,2,y,ESTJ,western korean japanese,0.0
1203388,aCrW,f,37,b,5,1,y,ENFP,western korean japanese,0.0
1203740,npM6,m,38,f,4,2,y,ENFJ,chinese korean japanese,1.0
1204001,Q7uQ,m,39,b,3,2,y,ENFP,etc chinese korean,0.0
1204427,DmCv,m,32,p,10,2,y,ISFP,western korean japanese,0.0
1204791,50b8,f,36,b,6,2,y,ENFP,western korean dessert,0.0
1204891,PJCU,f,38,c,4,3,y,INFJ,western korean dessert,1.0
1205240,KXkm,m,35,c,7,3,y,INFP,western korean japanese,0.0
1206557,F0sT,m,33,c,9,3,y,ISFP,western chinese korean,1.0
1206671,8zcy,m,31,o,11,1,y,INFP,western japanese,0.0
1206859,QEzL,m,38,b,4,2,y,INFP,western korean japanese,0.0
1206863,ZYsF,f,37,i,5,4,y,INTP,etc korean,0.0
1207081,cdYp,m,34,b,8,1,y,INFP,korean,0.0
1207131,9RBN,m,39,b,3,3,y,INTP,korean western chinese etc japanese,1.0
1207613,fDDr,m,39,f,3,1,y,ENFJ,western etc korean japanese,0.0
1207751,UIRp,m,38,d,4,4,y,ISFJ,korean,1.0
1207929,VNqD,m,35,i,7,2,y,INFJ,western chinese korean japanese,1.0
1208087,hq8P,f,37,o,5,1,y,ISFP,western korean,1.0
1208199,eYSY,m,39,h,3,1,y,ENFJ,korean japanese,0.0
1208655,lPjH,m,39,k,3,4,y,ISFP,western chinese korean japanese,1.0
1208794,eWvD,m,39,b,3,2,y,ENFJ,western korean japanese,1.0
1209053,YuIX,m,33,c,9,2,y,INFP,western chinese korean,0.0
1209265,2AG1,m,37,e,5,4,y,ENTJ,korean chinese dessert japanese,0.0
1209359,u382,m,24,n,6,2,y,ESFJ,korean chinese dessert japanese,0.0
1209455,col9,m,31,l,11,4,y,INFP,western japanese,0.0
1209517,HO01,m,35,b,7,2,y,ENFJ,chinese korean japanese,0.0
1209591,UQwT,m,37,h,5,2,y,ENFP,western korean japanese,0.0
1209883,2Fwo,m,35,i,7,3,y,INFJ,western korean japanese,0.0
1210079,hI8r,m,38,f,4,2,y,INFP,western japanese,0.0
1210118,OiBu,m,33,p,9,1,y,INFP,western chinese korean,0.0
1210143,J6mV,f,39,i,3,2,y,ISTP,western korean chinese dessert,0.0
1210680,DYJW,m,36,d,6,4,y,INFP,western chinese korean japanese,0.0
1210919,c5X6,m,33,h,9,4,y,ESFJ,western korean,1.0
1210957,UzTb,m,37,o,5,1,y,ISFJ,korean japanese,0.0
1211517,CQwn,m,34,e,8,4,y,ISFP,western korean japanese,0.0
1212010,7QmD,f,32,i,10,2,y,ISFP,western etc korean japanese,0.0
1212191,CMiU,f,39,n,3,1,y,INFP,western etc korean japanese,0.0
1212391,0Viw,m,31,g,11,3,y,ENFJ,western korean dessert japanese,0.0
1212729,Uit4,m,37,k,5,4,y,INFP,chinese korean,0.0
1212765,H6r2,m,38,b,4,3,y,INFP,korean,0.0
1212800,RLxb,m,39,i,3,4,y,ISFP,korean japanese,0.0
1213382,Nj8y,m,38,h,4,2,y,INFP,korean japanese,0.0
1213551,N0O8,m,36,b,6,3,y,ISFJ,western korean japanese,0.0
1213642,e9sO,m,36,i,6,2,y,ISFJ,western korean dessert japanese,0.0
1213813,hJQU,m,39,k,3,1,y,ENTJ,korean,0.0
1213933,jeW9,m,35,b,7,3,y,ISFJ,western korean japanese,0.0
1213953,jRQa,m,39,l,3,1,y,ESFP,etc korean japanese,0.0
1213955,WpFG,m,38,b,4,1,y,INFP,korean,0.0
1214443,fIm3,m,35,f,7,1,y,ISFJ,western korean,0.0
1214721,AA3w,m,33,b,9,3,y,INFP,chinese korean japanese,0.0
1214824,kZRq,m,38,p,4,2,y,ENFP,dessert korean western etc japanese,0.0
1214864,hkP1,m,34,o,8,4,y,ISFP,korean,1.0
1214960,BsX9,m,39,o,3,1,y,ISFJ,western korean japanese,0.0
1215361,FNCy,m,39,o,3,1,y,INFP,korean japanese,0.0
1215507,muyt,m,29,f,1,2,y,INFJ,western,0.0
1215538,4Z88,m,35,i,7,1,y,INFP,western japanese,0.0
1215819,69nw,m,35,n,7,1,y,ISFJ,western korean japanese,0.0
1216120,AnjY,m,39,h,3,3,y,INTP,western chinese japanese,0.0
1216289,xn8z,m,27,b,3,2,y,INFJ,western korean japanese,0.0
1216345,orYi,m,25,g,5,1,y,INFJ,dessert korean western chinese japanese,0.0
1216378,GmO4,m,37,f,5,1,y,ISFP,western chinese japanese,0.0
1216590,g070,m,31,f,11,3,y,ENFJ,western korean japanese,0.0
1216679,hV52,m,33,k,9,3,y,INFP,korean etc dessert japanese,0.0
1216868,7y0q,m,36,k,6,1,y,ESFP,western korean japanese,0.0
1216929,a1RS,m,39,b,3,3,y,ENFJ,western etc korean,0.0
1216995,P6dM,m,36,i,6,4,y,INFJ,western etc korean japanese,0.0
1217066,J9yB,f,37,i,5,4,y,ESTJ,western chinese korean japanese,0.0
1217281,ujIC,m,37,d,5,1,y,ISFP,western,0.0
1217399,09Ly,m,39,o,3,2,y,ISFJ,western korean japanese,0.0
1217953,JNkD,m,34,j,8,1,y,ESFP,etc korean japanese,0.0
1218013,kn4e,m,38,i,4,3,y,ESFJ,western korean japanese,0.0
1218918,iJ57,m,29,b,1,2,y,ISTP,japanese,0.0
1219776,hMlj,m,35,c,7,2,y,ESFJ,chinese korean japanese,0.0
1219807,VYha,m,39,b,3,3,y,ISFJ,western korean japanese,0.0
1220290,pZPU,m,37,k,5,4,y,ENFP,western korean,0.0
1220302,4D1X,m,36,q,6,1,y,ESFP,western etc korean,0.0
1220332,7tkF,m,38,h,4,4,y,INFJ,korean japanese,0.0
1220910,P6Dr,m,30,o,0,2,y,ENFJ,western chinese korean japanese,0.0
1220992,ovgh,m,36,h,6,4,y,INFP,western chinese korean japanese,0.0
1221295,p9Gv,m,36,c,6,1,y,ENFJ,korean,0.0
1221530,vMXh,m,23,l,7,1,y,INFP,western korean japanese,0.0
1221532,yMzp,f,38,g,4,1,y,ENTP,western korean japanese,0.0
1221586,2aNb,f,33,i,9,1,y,ISFJ,western chinese korean japanese,0.0
1221656,e2Mz,m,39,o,3,2,y,INFP,chinese korean,1.0
1221727,dl64,f,23,b,7,3,y,ENFP,japanese,0.0
1221774,LIrc,m,39,b,3,2,y,ESFP,western korean japanese,0.0
1221783,iH6R,m,37,b,5,3,y,ESFP,korean chinese dessert japanese,1.0
1221986,E5OK,m,33,b,9,4,y,ISFP,chinese korean japanese,0.0
1222218,7Jd6,m,39,b,3,4,y,INFP,western etc korean japanese,0.0
1222404,YMZg,f,39,g,3,2,y,ESFJ,western korean chinese dessert,1.0
1223226,h7R7,m,36,j,6,2,y,ESFP,western chinese korean japanese,0.0
1223254,E9Vz,m,39,d,3,4,y,ESFP,korean western chinese etc japanese,1.0
1223368,wkt0,f,39,i,3,2,y,ISFJ,western etc korean japanese,0.0
1223618,L0TM,m,38,h,4,2,y,INFJ,etc korean japanese,0.0
1223701,rOKx,m,37,n,5,3,y,INTP,western chinese dessert japanese,0.0
1223737,mXkc,f,34,b,8,1,y,ISTP,japanese,0.0
1223777,AUdR,m,36,f,6,2,y,ISFP,western etc korean japanese,0.0
1224117,yndg,m,39,n,3,1,y,INFP,etc dessert korean japanese,0.0
1225128,c5zM,m,34,g,8,1,y,ENFP,western korean japanese,0.0
1225130,1M3y,m,38,g,4,2,y,ISFP,western chinese korean,0.0
1225429,H5AV,m,30,o,0,1,y,ISFJ,western japanese,0.0
1225958,ebQy,m,38,f,4,3,y,ISFP,western korean,0.0
1226257,Lixq,m,36,i,6,3,y,ESFJ,western chinese japanese,1.0
1226482,KMQ3,m,38,j,4,4,y,ENTP,korean japanese,0.0
1226753,GuUP,m,35,i,7,1,y,ISFP,western etc chinese korean,0.0
1226764,f1MJ,m,37,a,5,2,y,INFP,western chinese korean japanese,0.0
1227014,QkX4,m,36,b,6,1,y,ENFJ,western korean,0.0
1227367,wQ4P,f,38,b,4,4,y,ENFP,western etc korean japanese,0.0
1227476,fonJ,m,38,k,4,1,y,ISTP,chinese korean japanese,1.0
1227990,Ps2L,m,37,f,5,3,y,ENFP,western chinese korean japanese,0.0
1228095,cfjM,m,29,b,1,3,y,ISFP,western japanese,0.0
1228102,I1Un,m,34,c,8,2,y,ENTP,korean,0.0
1228765,mKWh,m,37,h,5,1,y,INFP,western chinese korean japanese,0.0
1229259,MnMZ,m,38,b,4,2,y,INFP,chinese korean japanese,0.0
1229328,fdHq,m,38,i,4,1,y,ENTP,western korean japanese,0.0
1229418,zjS1,f,37,i,5,2,y,ISTP,western korean japanese,0.0
1229437,nkql,m,37,h,5,4,y,INFJ,western chinese korean japanese,0.0
1229594,j6NQ,m,39,j,3,1,y,ENFP,western korean,0.0
1229775,hLrr,m,37,b,5,4,y,ISTJ,western korean japanese,0.0
1229823,7J6w,m,33,k,9,1,y,INFP,korean,0.0
1229993,ktX1,m,33,h,9,2,y,INFJ,western korean dessert japanese,0.0
1230055,B2vd,m,33,i,9,2,y,ENFJ,western etc chinese korean,1.0
1230110,K5qb,m,31,g,11,1,y,INFP,korean japanese,0.0
1230335,xgwW,f,39,b,3,1,y,INTJ,korean,0.0
1230476,Ttyn,m,37,n,5,1,y,INFJ,western,0.0
1231711,p7jd,m,37,d,5,1,y,ESFJ,western etc korean japanese,0.0
1232273,k2Ag,m,36,n,6,1,y,INFP,korean japanese,1.0
1232335,2KdH,m,37,n,5,2,y,INTJ,etc korean japanese,0.0
1232465,Wvf2,f,36,c,6,3,y,INTP,western etc japanese,0.0
1232537,B9Yh,f,36,c,6,1,y,INFP,western korean,0.0
1232571,Zm98,m,30,e,0,1,y,INFP,western chinese korean,0.0
1232759,V1r7,m,36,b,6,3,y,ENFP,korean japanese,0.0
1232806,3BYt,f,31,f,11,3,y,ENFJ,western chinese korean japanese,0.0
1232860,Lbn1,m,36,h,6,3,y,ISFP,chinese korean japanese,1.0
1233080,zKHX,m,37,b,5,3,y,ENFJ,etc korean japanese,0.0
1233223,Fbl2,f,31,o,11,2,y,ISFP,korean chinese dessert,1.0
1233290,xw8l,m,31,b,11,1,y,ISFJ,western chinese korean japanese,0.0
1233307,n0Wy,m,37,i,5,1,y,ESTP,western chinese korean japanese,0.0
1233681,uJtr,m,34,b,8,3,y,INFP,korean,0.0
1233706,vkcX,m,38,b,4,3,y,ISFJ,western chinese korean japanese,0.0
1234004,M8So,m,36,i,6,1,y,INFP,korean etc dessert,0.0
1234060,3g0I,m,39,b,3,3,y,ISFJ,korean,0.0
1234238,uufP,m,37,b,5,1,y,ISFP,western chinese korean japanese,0.0
1234254,4tkh,m,31,n,11,3,y,ENFP,western dessert,0.0
1234376,kJZP,m,31,g,11,3,y,ISFJ,western korean dessert,0.0
1234403,UN14,m,32,h,10,3,y,ESTJ,korean,0.0
1234657,ZmLJ,m,38,i,4,1,y,ISFJ,western chinese korean japanese,0.0
1234688,rv2s,m,38,i,4,2,y,ENFP,western korean,0.0
1235948,1Pj0,m,39,c,3,2,y,ENFP,western korean japanese,0.0
1236503,lZAr,m,36,h,6,2,y,ENFP,dessert korean western chinese japanese,0.0
1236960,Spso,m,38,b,4,1,y,ESFP,chinese korean japanese,0.0
1238176,ujya,m,35,g,7,1,y,ISFP,western korean japanese,0.0
1238209,5ed1,m,32,k,10,4,y,ESFJ,western korean japanese,0.0
1238578,wJD6,m,30,b,0,1,y,INFJ,western korean dessert japanese,0.0
1238894,YgKZ,m,32,d,10,2,y,ESFP,korean japanese,0.0
1238943,0UCr,m,38,c,4,4,y,INFP,korean japanese,0.0
1239108,wXhc,m,35,z,7,1,y,ISFJ,western korean japanese,0.0
1239119,PQWS,m,39,b,3,3,y,INFP,western korean,0.0
1239168,Foxq,m,30,h,0,4,y,ISTP,western chinese korean,0.0
1239391,AWUi,m,36,z,6,1,y,ESFP,chinese korean japanese,0.0
1239549,hgWO,f,38,i,4,1,y,ENFP,korean,0.0
1239578,cef5,m,37,h,5,1,y,INFP,western korean,0.0
1239823,eyrz,m,38,d,4,4,y,INFP,dessert,0.0
1239879,Duuf,m,36,i,6,2,y,ENFJ,western korean japanese,0.0
1240085,ZdP6,m,38,i,4,3,y,INFP,korean,0.0
1240948,unCL,m,36,b,6,1,y,ISFJ,western etc korean,0.0
1241038,O7ao,f,39,b,3,4,y,INFP,dessert korean japanese,1.0
1241052,l7cg,m,33,b,9,3,y,ENFP,western korean japanese,0.0
1241069,PHfZ,m,32,i,10,2,y,ISTJ,korean,0.0
1241088,UDYF,f,34,i,8,1,y,ISFP,korean japanese,0.0
1241190,09cV,m,35,i,7,1,y,ISTJ,korean japanese,0.0
1241561,19fH,m,34,b,8,3,y,ESFP,western chinese korean,0.0
1241917,TX9o,m,32,l,10,1,y,ENFJ,western korean,0.0
1241965,ERl4,m,35,f,7,4,y,ESFP,chinese korean,0.0
1242019,nbtn,m,37,o,5,1,y,ENTJ,korean japanese,0.0
1242070,d2sw,m,37,g,5,3,y,ENFP,western etc korean japanese,0.0
1242136,HUBA,m,32,k,10,1,y,ESFJ,korean,1.0
1242146,ucfK,m,35,e,7,2,y,ISFJ,korean,0.0
1242175,NjYn,m,37,c,5,3,y,ISFJ,western korean japanese,0.0
1242217,i6Wj,m,38,a,4,2,y,INFP,korean etc dessert japanese,0.0
1242281,Ivzq,m,36,p,6,1,y,INFJ,korean japanese,0.0
1242514,JLvh,m,29,b,1,3,y,ISFP,western chinese korean,0.0
1242547,Xpcq,m,37,b,5,1,y,ISFP,korean japanese,0.0
1242557,A0Je,m,38,i,4,1,y,INTP,western korean,0.0
1242997,y4jV,m,32,i,10,3,y,ENTJ,western korean,0.0
1243066,IcEe,m,33,b,9,2,y,ISFP,western korean japanese,0.0
1243182,O1D2,m,29,k,1,1,y,ESFP,western korean japanese,1.0
1243311,stv7,m,36,i,6,2,y,INFJ,western chinese korean japanese,0.0
1243729,LZqg,m,37,d,5,2,y,INFJ,western chinese korean japanese,1.0
1243928,A0UW,f,37,a,5,2,y,INFP,western korean,0.0
1244319,Atoh,m,38,b,4,4,y,ENTP,korean,0.0
1244637,F55E,m,31,c,11,1,y,ISTP,dessert korean western chinese japanese,0.0
1244787,9mhb,m,39,o,3,2,y,ENTJ,dessert korean japanese,0.0
1245023,DQQc,m,24,b,6,4,y,INFJ,western korean japanese,0.0
1245212,LiDR,m,29,i,1,1,y,INFP,chinese korean japanese,0.0
1245294,vek0,m,37,p,5,2,y,ESFP,dessert korean western chinese japanese,0.0
1245323,mxRX,f,24,b,6,3,y,INFP,western japanese,0.0
1245351,EAVr,m,28,i,2,2,y,ISTJ,dessert,0.0
1245460,hTG7,m,35,g,7,3,y,ISFP,western japanese,0.0
1245732,KI7G,f,31,e,11,3,y,INFJ,western korean japanese,0.0
1246216,GUsb,m,38,j,4,3,y,ENFJ,western chinese korean japanese,0.0
1246228,PHSI,m,33,e,9,3,y,INFP,chinese korean japanese,0.0
1246662,L5Yq,m,37,b,5,3,y,INFJ,western etc korean japanese,0.0
1247207,PGy3,f,37,h,5,1,y,INFP,western korean,0.0
1247373,qKAy,m,39,b,3,2,y,INFP,chinese korean,1.0
1247529,mxbc,m,31,l,11,4,y,ISTJ,western etc korean,0.0
1247752,9EjA,m,34,c,8,2,y,ENTJ,western korean,0.0
1247811,4i6E,m,25,l,5,3,y,ISFP,western korean japanese,0.0
1247900,AuB0,m,33,h,9,3,y,ESFJ,western korean japanese,0.0
1248317,TW84,m,37,n,5,4,y,INFP,western japanese,0.0
1248977,DMXr,f,35,i,7,1,y,INTJ,western japanese,1.0
1249233,OYwx,m,32,o,10,1,y,ISFJ,western chinese korean,0.0
1249438,f3GP,m,38,c,4,1,y,ISTP,dessert korean western etc japanese,0.0
1249450,2txc,m,38,k,4,1,y,ENFJ,western etc korean japanese,0.0
1249504,KRL2,m,38,b,4,2,y,ESTP,western korean japanese,0.0
1249544,7ZU3,f,37,c,5,3,y,ESFJ,western japanese,0.0
1249871,5aUX,f,27,p,3,2,y,ISFJ,western dessert japanese,0.0
1249922,k2zJ,m,39,i,3,1,y,INTJ,western korean japanese,0.0
1249975,QpGr,m,31,h,11,2,y,ESFP,western chinese korean japanese,0.0
1250061,gB1M,m,37,b,5,2,y,ESFP,etc chinese korean,0.0
1250065,nlus,f,35,n,7,3,y,ESFJ,western chinese japanese,0.0
1250492,ZUvc,m,36,b,6,2,y,ISFJ,dessert korean western chinese japanese,0.0
1250793,kZVs,f,29,b,1,1,y,ISTP,western korean dessert japanese,0.0
1251139,A6jm,m,36,i,6,4,y,ISTP,korean,0.0
